"experiment_id","scenario","run_seed","correct_settlers_from_positions","mean_nearest_neighbor_cm","tank_area_cm2","expected_nn_random_cm","clarke_evans_r","correct_settlers","total_settlers","correct_settlement_rate","actual_agents"
"E1","V1A",1101,NA,NA,NA,NA,NA,0,72,0,250
"E1","V1A",1101,NA,NA,NA,NA,NA,0,72,0,250
"E1","V1A",1101,NA,NA,NA,NA,NA,0,72,0,250
"E1","V1A",1102,1,NA,225,NA,NA,1,61,0.004,250
"E1","V1A",1102,1,NA,225,NA,NA,1,61,0.004,250
"E1","V1A",1102,1,NA,225,NA,NA,1,61,0.004,250
"E1","V1A",1102,1,NA,225,NA,NA,1,61,0.004,250
"E1","V1A",1103,NA,NA,NA,NA,NA,0,56,0,250
"E1","V1A",1103,NA,NA,NA,NA,NA,0,56,0,250
"E1","V1A",1104,NA,NA,NA,NA,NA,0,55,0,250
"E1","V1A",1104,NA,NA,NA,NA,NA,0,55,0,250
"E1","V1A",1105,NA,NA,NA,NA,NA,0,52,0,250
"E1","V1A",1105,NA,NA,NA,NA,NA,0,52,0,250
"E1","V1A",1106,NA,NA,NA,NA,NA,0,50,0,250
"E1","V1A",1106,NA,NA,NA,NA,NA,0,50,0,250
"E1","V1A",1107,NA,NA,NA,NA,NA,0,49,0,250
"E1","V1A",1107,NA,NA,NA,NA,NA,0,49,0,250
"E1","V1A",1108,1,NA,225,NA,NA,1,46,0.004,250
"E1","V1A",1108,1,NA,225,NA,NA,1,46,0.004,250
"E1","V1A",1108,1,NA,225,NA,NA,1,46,0.004,250
"E1","V1A",1108,1,NA,225,NA,NA,1,46,0.004,250
"E1","V1A",1109,1,NA,225,NA,NA,1,45,0.004,250
"E1","V1A",1109,1,NA,225,NA,NA,1,45,0.004,250
"E1","V1A",1109,1,NA,225,NA,NA,1,45,0.004,250
"E1","V1A",1109,1,NA,225,NA,NA,1,45,0.004,250
"E1","V1A",1110,NA,NA,NA,NA,NA,0,46,0,250
"E1","V1A",1110,NA,NA,NA,NA,NA,0,46,0,250
"E1","V1A",2101,181,0.0883341806085204,225,0.557470609685375,0.158455314188446,181,200,0.724,250
"E1","V1A",2101,181,0.0883341806085204,225,0.557470609685375,0.158455314188446,187,202,0.748,250
"E1","V1A",2101,181,0.0883341806085204,225,0.557470609685375,0.158455314188446,181,200,0.724,250
"E1","V1A",2101,181,0.0883341806085204,225,0.557470609685375,0.158455314188446,181,200,0.724,250
"E1","V1A",2101,181,0.0883341806085204,225,0.557470609685375,0.158455314188446,187,202,0.748,250
"E1","V1A",2101,181,0.0883341806085204,225,0.557470609685375,0.158455314188446,181,200,0.724,250
"E1","V1A",2101,181,0.0883341806085204,225,0.557470609685375,0.158455314188446,181,200,0.724,250
"E1","V1A",2101,181,0.0883341806085204,225,0.557470609685375,0.158455314188446,187,202,0.748,250
"E1","V1A",2101,181,0.0883341806085204,225,0.557470609685375,0.158455314188446,181,200,0.724,250
"E1","V1A",2102,202,0.0943667059457307,225,0.527698158547719,0.17882705182341,202,216,0.808,250
"E1","V1A",2102,202,0.0943667059457307,225,0.527698158547719,0.17882705182341,202,216,0.808,250
"E1","V1A",2102,202,0.0943667059457307,225,0.527698158547719,0.17882705182341,202,216,0.808,250
"E1","V1A",2102,202,0.0943667059457307,225,0.527698158547719,0.17882705182341,202,216,0.808,250
"E1","V1A",2103,198,0.099129545114612,225,0.533001790889026,0.185983512267881,198,213,0.792,250
"E1","V1A",2103,198,0.099129545114612,225,0.533001790889026,0.185983512267881,198,213,0.792,250
"E1","V1A",2103,198,0.099129545114612,225,0.533001790889026,0.185983512267881,198,213,0.792,250
"E1","V1A",2103,198,0.099129545114612,225,0.533001790889026,0.185983512267881,198,213,0.792,250
"E1","V1A",2104,213,0.111083544747257,225,0.513891532370649,0.216161461611975,213,227,0.852,250
"E1","V1A",2104,213,0.111083544747257,225,0.513891532370649,0.216161461611975,213,227,0.852,250
"E1","V1A",2104,213,0.111083544747257,225,0.513891532370649,0.216161461611975,213,227,0.852,250
"E1","V1A",2104,213,0.111083544747257,225,0.513891532370649,0.216161461611975,213,227,0.852,250
"E1","V1A",2105,189,0.0926514510398088,225,0.545544725589981,0.169832915054968,189,206,0.756,250
"E1","V1A",2105,189,0.0926514510398088,225,0.545544725589981,0.169832915054968,189,206,0.756,250
"E1","V1A",2105,189,0.0926514510398088,225,0.545544725589981,0.169832915054968,189,206,0.756,250
"E1","V1A",2105,189,0.0926514510398088,225,0.545544725589981,0.169832915054968,189,206,0.756,250
"E1","V1A",2106,212,0.100978305885841,225,0.515102114807584,0.196035510208615,212,226,0.848,250
"E1","V1A",2106,212,0.100978305885841,225,0.515102114807584,0.196035510208615,212,226,0.848,250
"E1","V1A",2106,212,0.100978305885841,225,0.515102114807584,0.196035510208615,212,226,0.848,250
"E1","V1A",2106,212,0.100978305885841,225,0.515102114807584,0.196035510208615,212,226,0.848,250
"E1","V1A",2107,184,0.102138460388872,225,0.552907335580864,0.184729797953519,184,202,0.736,250
"E1","V1A",2107,184,0.102138460388872,225,0.552907335580864,0.184729797953519,184,202,0.736,250
"E1","V1A",2107,184,0.102138460388872,225,0.552907335580864,0.184729797953519,184,202,0.736,250
"E1","V1A",2107,184,0.102138460388872,225,0.552907335580864,0.184729797953519,184,202,0.736,250
"E1","V1A",2108,192,0.101671135925491,225,0.541265877365274,0.187839544625271,192,208,0.768,250
"E1","V1A",2108,192,0.101671135925491,225,0.541265877365274,0.187839544625271,192,208,0.768,250
"E1","V1A",2108,192,0.101671135925491,225,0.541265877365274,0.187839544625271,192,208,0.768,250
"E1","V1A",2108,192,0.101671135925491,225,0.541265877365274,0.187839544625271,192,208,0.768,250
"E1","V1A",2109,212,0.111458338190089,225,0.515102114807584,0.216381053360117,212,223,0.848,250
"E1","V1A",2109,212,0.111458338190089,225,0.515102114807584,0.216381053360117,212,223,0.848,250
"E1","V1A",2109,212,0.111458338190089,225,0.515102114807584,0.216381053360117,212,223,0.848,250
"E1","V1A",2109,212,0.111458338190089,225,0.515102114807584,0.216381053360117,212,223,0.848,250
"E1","V1A",2110,203,0.105551470019947,225,0.526396804757697,0.200516927659796,203,218,0.812,250
"E1","V1A",2110,203,0.105551470019947,225,0.526396804757697,0.200516927659796,203,218,0.812,250
"E1","V1A",2110,203,0.105551470019947,225,0.526396804757697,0.200516927659796,203,218,0.812,250
"E1","V1A",2110,203,0.105551470019947,225,0.526396804757697,0.200516927659796,203,218,0.812,250
"E1","V1A",3101,132,0.138082724970195,225,0.652791209833867,0.211526630398924,132,160,0.528,250
"E1","V1A",3101,132,0.138082724970195,225,0.652791209833867,0.211526630398924,127,163,0.508,250
"E1","V1A",3101,132,0.138082724970195,225,0.652791209833867,0.211526630398924,132,160,0.528,250
"E1","V1A",3101,132,0.138082724970195,225,0.652791209833867,0.211526630398924,132,160,0.528,250
"E1","V1A",3101,132,0.138082724970195,225,0.652791209833867,0.211526630398924,127,163,0.508,250
"E1","V1A",3101,132,0.138082724970195,225,0.652791209833867,0.211526630398924,132,160,0.528,250
"E1","V1A",3101,132,0.138082724970195,225,0.652791209833867,0.211526630398924,132,160,0.528,250
"E1","V1A",3101,132,0.138082724970195,225,0.652791209833867,0.211526630398924,127,163,0.508,250
"E1","V1A",3101,132,0.138082724970195,225,0.652791209833867,0.211526630398924,132,160,0.528,250
"E1","V1A",3102,164,0.116388070061028,225,0.585651607082273,0.198732605961547,164,202,0.656,250
"E1","V1A",3102,164,0.116388070061028,225,0.585651607082273,0.198732605961547,164,202,0.656,250
"E1","V1A",3102,164,0.116388070061028,225,0.585651607082273,0.198732605961547,164,202,0.656,250
"E1","V1A",3102,164,0.116388070061028,225,0.585651607082273,0.198732605961547,164,202,0.656,250
"E1","V1A",3103,180,0.125115444574971,225,0.559016994374947,0.223813311283794,180,208,0.72,250
"E1","V1A",3103,180,0.125115444574971,225,0.559016994374947,0.223813311283794,180,208,0.72,250
"E1","V1A",3103,180,0.125115444574971,225,0.559016994374947,0.223813311283794,180,208,0.72,250
"E1","V1A",3103,180,0.125115444574971,225,0.559016994374947,0.223813311283794,180,208,0.72,250
"E1","V1A",3104,180,0.132960673568851,225,0.559016994374947,0.237847283547289,180,202,0.72,250
"E1","V1A",3104,180,0.132960673568851,225,0.559016994374947,0.237847283547289,180,202,0.72,250
"E1","V1A",3104,180,0.132960673568851,225,0.559016994374947,0.237847283547289,180,202,0.72,250
"E1","V1A",3104,180,0.132960673568851,225,0.559016994374947,0.237847283547289,180,202,0.72,250
"E1","V1A",3105,165,0.133689285980273,225,0.583874208121142,0.228969329558972,165,205,0.66,250
"E1","V1A",3105,165,0.133689285980273,225,0.583874208121142,0.228969329558972,165,205,0.66,250
"E1","V1A",3105,165,0.133689285980273,225,0.583874208121142,0.228969329558972,165,205,0.66,250
"E1","V1A",3105,165,0.133689285980273,225,0.583874208121142,0.228969329558972,165,205,0.66,250
"E1","V1A",3106,179,0.137300173507131,225,0.560576319563952,0.244926816769448,179,208,0.716,250
"E1","V1A",3106,179,0.137300173507131,225,0.560576319563952,0.244926816769448,179,208,0.716,250
"E1","V1A",3106,179,0.137300173507131,225,0.560576319563952,0.244926816769448,179,208,0.716,250
"E1","V1A",3106,179,0.137300173507131,225,0.560576319563952,0.244926816769448,179,208,0.716,250
"E1","V1A",3107,165,0.131061175737605,225,0.583874208121142,0.224468171251046,165,206,0.66,250
"E1","V1A",3107,165,0.131061175737605,225,0.583874208121142,0.224468171251046,165,206,0.66,250
"E1","V1A",3107,165,0.131061175737605,225,0.583874208121142,0.224468171251046,165,206,0.66,250
"E1","V1A",3107,165,0.131061175737605,225,0.583874208121142,0.224468171251046,165,206,0.66,250
"E1","V1A",3108,162,0.127066767496125,225,0.58925565098879,0.215639455103914,162,192,0.648,250
"E1","V1A",3108,162,0.127066767496125,225,0.58925565098879,0.215639455103914,162,192,0.648,250
"E1","V1A",3108,162,0.127066767496125,225,0.58925565098879,0.215639455103914,162,192,0.648,250
"E1","V1A",3108,162,0.127066767496125,225,0.58925565098879,0.215639455103914,162,192,0.648,250
"E1","V1A",3109,177,0.136264437305653,225,0.563734521002122,0.24171739041885,177,208,0.708,250
"E1","V1A",3109,177,0.136264437305653,225,0.563734521002122,0.24171739041885,177,208,0.708,250
"E1","V1A",3109,177,0.136264437305653,225,0.563734521002122,0.24171739041885,177,208,0.708,250
"E1","V1A",3109,177,0.136264437305653,225,0.563734521002122,0.24171739041885,177,208,0.708,250
"E1","V1A",3110,166,0.128455779023194,225,0.58211289427975,0.220671591860428,166,191,0.664,250
"E1","V1A",3110,166,0.128455779023194,225,0.58211289427975,0.220671591860428,166,191,0.664,250
"E1","V1A",3110,166,0.128455779023194,225,0.58211289427975,0.220671591860428,166,191,0.664,250
"E1","V1A",3110,166,0.128455779023194,225,0.58211289427975,0.220671591860428,166,191,0.664,250
"E1","V1A",4101,122,0.120192028737454,225,0.679018095318889,0.17700857983911,122,138,0.488,250
"E1","V1A",4101,122,0.120192028737454,225,0.679018095318889,0.17700857983911,129,139,0.516,250
"E1","V1A",4101,122,0.120192028737454,225,0.679018095318889,0.17700857983911,122,138,0.488,250
"E1","V1A",4101,122,0.120192028737454,225,0.679018095318889,0.17700857983911,122,138,0.488,250
"E1","V1A",4101,122,0.120192028737454,225,0.679018095318889,0.17700857983911,129,139,0.516,250
"E1","V1A",4101,122,0.120192028737454,225,0.679018095318889,0.17700857983911,122,138,0.488,250
"E1","V1A",4101,122,0.120192028737454,225,0.679018095318889,0.17700857983911,122,138,0.488,250
"E1","V1A",4101,122,0.120192028737454,225,0.679018095318889,0.17700857983911,129,139,0.516,250
"E1","V1A",4101,122,0.120192028737454,225,0.679018095318889,0.17700857983911,122,138,0.488,250
"E1","V1A",4102,126,0.13664550035801,225,0.668153104781061,0.204512258313588,126,137,0.504,250
"E1","V1A",4102,126,0.13664550035801,225,0.668153104781061,0.204512258313588,126,137,0.504,250
"E1","V1A",4102,126,0.13664550035801,225,0.668153104781061,0.204512258313588,126,137,0.504,250
"E1","V1A",4102,126,0.13664550035801,225,0.668153104781061,0.204512258313588,126,137,0.504,250
"E1","V1A",4103,181,0.11469423474139,225,0.557470609685375,0.205740415276997,181,198,0.724,250
"E1","V1A",4103,181,0.11469423474139,225,0.557470609685375,0.205740415276997,181,198,0.724,250
"E1","V1A",4103,181,0.11469423474139,225,0.557470609685375,0.205740415276997,181,198,0.724,250
"E1","V1A",4103,181,0.11469423474139,225,0.557470609685375,0.205740415276997,181,198,0.724,250
"E1","V1A",4104,119,0.137650760376514,225,0.687523872771159,0.200212335641079,119,125,0.476,250
"E1","V1A",4104,119,0.137650760376514,225,0.687523872771159,0.200212335641079,119,125,0.476,250
"E1","V1A",4104,119,0.137650760376514,225,0.687523872771159,0.200212335641079,119,125,0.476,250
"E1","V1A",4104,119,0.137650760376514,225,0.687523872771159,0.200212335641079,119,125,0.476,250
"E1","V1A",4105,190,0.0930003095146843,225,0.544107187582509,0.170922773374652,190,210,0.76,250
"E1","V1A",4105,190,0.0930003095146843,225,0.544107187582509,0.170922773374652,190,210,0.76,250
"E1","V1A",4105,190,0.0930003095146843,225,0.544107187582509,0.170922773374652,190,210,0.76,250
"E1","V1A",4105,190,0.0930003095146843,225,0.544107187582509,0.170922773374652,190,210,0.76,250
"E1","V1A",4106,183,0.118628453477188,225,0.55441595321593,0.213970129807909,183,194,0.732,250
"E1","V1A",4106,183,0.118628453477188,225,0.55441595321593,0.213970129807909,183,194,0.732,250
"E1","V1A",4106,183,0.118628453477188,225,0.55441595321593,0.213970129807909,183,194,0.732,250
"E1","V1A",4106,183,0.118628453477188,225,0.55441595321593,0.213970129807909,183,194,0.732,250
"E1","V1A",4107,198,0.10019396311046,225,0.533001790889026,0.187980537444987,198,208,0.792,250
"E1","V1A",4107,198,0.10019396311046,225,0.533001790889026,0.187980537444987,198,208,0.792,250
"E1","V1A",4107,198,0.10019396311046,225,0.533001790889026,0.187980537444987,198,208,0.792,250
"E1","V1A",4107,198,0.10019396311046,225,0.533001790889026,0.187980537444987,198,208,0.792,250
"E1","V1A",4108,134,0.117685663293766,225,0.64790131918602,0.181641339211376,134,142,0.536,250
"E1","V1A",4108,134,0.117685663293766,225,0.64790131918602,0.181641339211376,134,142,0.536,250
"E1","V1A",4108,134,0.117685663293766,225,0.64790131918602,0.181641339211376,134,142,0.536,250
"E1","V1A",4108,134,0.117685663293766,225,0.64790131918602,0.181641339211376,134,142,0.536,250
"E1","V1A",4109,174,0.136288203763571,225,0.568573532684178,0.239701983875628,174,183,0.696,250
"E1","V1A",4109,174,0.136288203763571,225,0.568573532684178,0.239701983875628,174,183,0.696,250
"E1","V1A",4109,174,0.136288203763571,225,0.568573532684178,0.239701983875628,174,183,0.696,250
"E1","V1A",4109,174,0.136288203763571,225,0.568573532684178,0.239701983875628,174,183,0.696,250
"E1","V1A",4110,158,0.137191933663541,225,0.596667963131797,0.229930115475694,158,168,0.632,250
"E1","V1A",4110,158,0.137191933663541,225,0.596667963131797,0.229930115475694,158,168,0.632,250
"E1","V1A",4110,158,0.137191933663541,225,0.596667963131797,0.229930115475694,158,168,0.632,250
"E1","V1A",4110,158,0.137191933663541,225,0.596667963131797,0.229930115475694,158,168,0.632,250
"E1","V1A",5101,96,0.110892360027568,225,0.765465544619743,0.144869172501626,96,145,0.384,250
"E1","V1A",5101,96,0.110892360027568,225,0.765465544619743,0.144869172501626,104,139,0.416,250
"E1","V1A",5101,96,0.110892360027568,225,0.765465544619743,0.144869172501626,96,145,0.384,250
"E1","V1A",5101,96,0.110892360027568,225,0.765465544619743,0.144869172501626,96,145,0.384,250
"E1","V1A",5101,96,0.110892360027568,225,0.765465544619743,0.144869172501626,104,139,0.416,250
"E1","V1A",5101,96,0.110892360027568,225,0.765465544619743,0.144869172501626,96,145,0.384,250
"E1","V1A",5101,96,0.110892360027568,225,0.765465544619743,0.144869172501626,96,145,0.384,250
"E1","V1A",5101,96,0.110892360027568,225,0.765465544619743,0.144869172501626,104,139,0.416,250
"E1","V1A",5101,96,0.110892360027568,225,0.765465544619743,0.144869172501626,96,145,0.384,250
"E1","V1A",5102,139,0.121758213180527,225,0.636141697259978,0.191401088318798,139,182,0.556,250
"E1","V1A",5102,139,0.121758213180527,225,0.636141697259978,0.191401088318798,139,182,0.556,250
"E1","V1A",5102,139,0.121758213180527,225,0.636141697259978,0.191401088318798,139,182,0.556,250
"E1","V1A",5102,139,0.121758213180527,225,0.636141697259978,0.191401088318798,139,182,0.556,250
"E1","V1A",5103,151,0.112157399703802,225,0.61034134407837,0.18376176018874,151,210,0.604,250
"E1","V1A",5103,151,0.112157399703802,225,0.61034134407837,0.18376176018874,151,210,0.604,250
"E1","V1A",5103,151,0.112157399703802,225,0.61034134407837,0.18376176018874,151,210,0.604,250
"E1","V1A",5103,151,0.112157399703802,225,0.61034134407837,0.18376176018874,151,210,0.604,250
"E1","V1A",5104,170,0.113202223812034,225,0.575223741635528,0.196796855933254,170,198,0.68,250
"E1","V1A",5104,170,0.113202223812034,225,0.575223741635528,0.196796855933254,170,198,0.68,250
"E1","V1A",5104,170,0.113202223812034,225,0.575223741635528,0.196796855933254,170,198,0.68,250
"E1","V1A",5104,170,0.113202223812034,225,0.575223741635528,0.196796855933254,170,198,0.68,250
"E1","V1A",5105,155,0.0997531971929422,225,0.602414496676874,0.165588971950734,155,215,0.62,250
"E1","V1A",5105,155,0.0997531971929422,225,0.602414496676874,0.165588971950734,155,215,0.62,250
"E1","V1A",5105,155,0.0997531971929422,225,0.602414496676874,0.165588971950734,155,215,0.62,250
"E1","V1A",5105,155,0.0997531971929422,225,0.602414496676874,0.165588971950734,155,215,0.62,250
"E1","V1A",5106,179,0.119945851609432,225,0.560576319563952,0.213968816418668,179,215,0.716,250
"E1","V1A",5106,179,0.119945851609432,225,0.560576319563952,0.213968816418668,179,215,0.716,250
"E1","V1A",5106,179,0.119945851609432,225,0.560576319563952,0.213968816418668,179,215,0.716,250
"E1","V1A",5106,179,0.119945851609432,225,0.560576319563952,0.213968816418668,179,215,0.716,250
"E1","V1A",5107,144,0.107918393275131,225,0.625,0.172669429240209,144,207,0.576,250
"E1","V1A",5107,144,0.107918393275131,225,0.625,0.172669429240209,144,207,0.576,250
"E1","V1A",5107,144,0.107918393275131,225,0.625,0.172669429240209,144,207,0.576,250
"E1","V1A",5107,144,0.107918393275131,225,0.625,0.172669429240209,144,207,0.576,250
"E1","V1A",5108,143,0.103535753639925,225,0.627181507505318,0.165081005101297,143,176,0.572,250
"E1","V1A",5108,143,0.103535753639925,225,0.627181507505318,0.165081005101297,143,176,0.572,250
"E1","V1A",5108,143,0.103535753639925,225,0.627181507505318,0.165081005101297,143,176,0.572,250
"E1","V1A",5108,143,0.103535753639925,225,0.627181507505318,0.165081005101297,143,176,0.572,250
"E1","V1A",5109,174,0.112956719228539,225,0.568573532684178,0.198666861426492,174,213,0.696,250
"E1","V1A",5109,174,0.112956719228539,225,0.568573532684178,0.198666861426492,174,213,0.696,250
"E1","V1A",5109,174,0.112956719228539,225,0.568573532684178,0.198666861426492,174,213,0.696,250
"E1","V1A",5109,174,0.112956719228539,225,0.568573532684178,0.198666861426492,174,213,0.696,250
"E1","V1A",5110,131,0.134481130145679,225,0.655278042495778,0.205227584970613,131,163,0.524,250
"E1","V1A",5110,131,0.134481130145679,225,0.655278042495778,0.205227584970613,131,163,0.524,250
"E1","V1A",5110,131,0.134481130145679,225,0.655278042495778,0.205227584970613,131,163,0.524,250
"E1","V1A",5110,131,0.134481130145679,225,0.655278042495778,0.205227584970613,131,163,0.524,250
"E1","V1A",6101,191,0.0911590283471129,225,0.542680953969316,0.167979044925662,191,205,0.764,250
"E1","V1A",6101,191,0.0911590283471129,225,0.542680953969316,0.167979044925662,194,205,0.776,250
"E1","V1A",6101,191,0.0911590283471129,225,0.542680953969316,0.167979044925662,191,205,0.764,250
"E1","V1A",6101,191,0.0911590283471129,225,0.542680953969316,0.167979044925662,191,205,0.764,250
"E1","V1A",6101,191,0.0911590283471129,225,0.542680953969316,0.167979044925662,194,205,0.776,250
"E1","V1A",6101,191,0.0911590283471129,225,0.542680953969316,0.167979044925662,191,205,0.764,250
"E1","V1A",6101,191,0.0911590283471129,225,0.542680953969316,0.167979044925662,191,205,0.764,250
"E1","V1A",6101,191,0.0911590283471129,225,0.542680953969316,0.167979044925662,194,205,0.776,250
"E1","V1A",6101,191,0.0911590283471129,225,0.542680953969316,0.167979044925662,191,205,0.764,250
"E1","V1A",6102,201,0.0974269286472286,225,0.529009211893949,0.184168680727548,201,219,0.804,250
"E1","V1A",6102,201,0.0974269286472286,225,0.529009211893949,0.184168680727548,201,219,0.804,250
"E1","V1A",6102,201,0.0974269286472286,225,0.529009211893949,0.184168680727548,201,219,0.804,250
"E1","V1A",6102,201,0.0974269286472286,225,0.529009211893949,0.184168680727548,201,219,0.804,250
"E1","V1A",6103,207,0.0965052929581106,225,0.521286035142687,0.185129250454014,207,220,0.828,250
"E1","V1A",6103,207,0.0965052929581106,225,0.521286035142687,0.185129250454014,207,220,0.828,250
"E1","V1A",6103,207,0.0965052929581106,225,0.521286035142687,0.185129250454014,207,220,0.828,250
"E1","V1A",6103,207,0.0965052929581106,225,0.521286035142687,0.185129250454014,207,220,0.828,250
"E1","V1A",6104,217,0.10276952077497,225,0.509133174976598,0.201851943314622,217,227,0.868,250
"E1","V1A",6104,217,0.10276952077497,225,0.509133174976598,0.201851943314622,217,227,0.868,250
"E1","V1A",6104,217,0.10276952077497,225,0.509133174976598,0.201851943314622,217,227,0.868,250
"E1","V1A",6104,217,0.10276952077497,225,0.509133174976598,0.201851943314622,217,227,0.868,250
"E1","V1A",6105,203,0.0950711140976273,225,0.526396804757697,0.180607316074779,203,219,0.812,250
"E1","V1A",6105,203,0.0950711140976273,225,0.526396804757697,0.180607316074779,203,219,0.812,250
"E1","V1A",6105,203,0.0950711140976273,225,0.526396804757697,0.180607316074779,203,219,0.812,250
"E1","V1A",6105,203,0.0950711140976273,225,0.526396804757697,0.180607316074779,203,219,0.812,250
"E1","V1A",6106,205,0.109373131909071,225,0.523822721827184,0.208797990907227,205,222,0.82,250
"E1","V1A",6106,205,0.109373131909071,225,0.523822721827184,0.208797990907227,205,222,0.82,250
"E1","V1A",6106,205,0.109373131909071,225,0.523822721827184,0.208797990907227,205,222,0.82,250
"E1","V1A",6106,205,0.109373131909071,225,0.523822721827184,0.208797990907227,205,222,0.82,250
"E1","V1A",6107,208,0.0969134373079567,225,0.520031433961152,0.186360729330828,208,223,0.832,250
"E1","V1A",6107,208,0.0969134373079567,225,0.520031433961152,0.186360729330828,208,223,0.832,250
"E1","V1A",6107,208,0.0969134373079567,225,0.520031433961152,0.186360729330828,208,223,0.832,250
"E1","V1A",6107,208,0.0969134373079567,225,0.520031433961152,0.186360729330828,208,223,0.832,250
"E1","V1A",6108,213,0.0933305264210895,225,0.513891532370649,0.181615225280213,213,226,0.852,250
"E1","V1A",6108,213,0.0933305264210895,225,0.513891532370649,0.181615225280213,213,226,0.852,250
"E1","V1A",6108,213,0.0933305264210895,225,0.513891532370649,0.181615225280213,213,226,0.852,250
"E1","V1A",6108,213,0.0933305264210895,225,0.513891532370649,0.181615225280213,213,226,0.852,250
"E1","V1A",6109,206,0.111754903901309,225,0.522549760718713,0.213864615969973,206,223,0.824,250
"E1","V1A",6109,206,0.111754903901309,225,0.522549760718713,0.213864615969973,206,223,0.824,250
"E1","V1A",6109,206,0.111754903901309,225,0.522549760718713,0.213864615969973,206,223,0.824,250
"E1","V1A",6109,206,0.111754903901309,225,0.522549760718713,0.213864615969973,206,223,0.824,250
"E1","V1A",6110,211,0.11434627670304,225,0.516321293116136,0.221463414791458,211,222,0.844,250
"E1","V1A",6110,211,0.11434627670304,225,0.516321293116136,0.221463414791458,211,222,0.844,250
"E1","V1A",6110,211,0.11434627670304,225,0.516321293116136,0.221463414791458,211,222,0.844,250
"E1","V1A",6110,211,0.11434627670304,225,0.516321293116136,0.221463414791458,211,222,0.844,250
"E1","V1A",7101,110,0.127795474531404,225,0.715096941934194,0.178710699259519,110,178,0.44,250
"E1","V1A",7101,110,0.127795474531404,225,0.715096941934194,0.178710699259519,107,182,0.428,250
"E1","V1A",7101,110,0.127795474531404,225,0.715096941934194,0.178710699259519,110,178,0.44,250
"E1","V1A",7101,110,0.127795474531404,225,0.715096941934194,0.178710699259519,110,178,0.44,250
"E1","V1A",7101,110,0.127795474531404,225,0.715096941934194,0.178710699259519,107,182,0.428,250
"E1","V1A",7101,110,0.127795474531404,225,0.715096941934194,0.178710699259519,110,178,0.44,250
"E1","V1A",7101,110,0.127795474531404,225,0.715096941934194,0.178710699259519,110,178,0.44,250
"E1","V1A",7101,110,0.127795474531404,225,0.715096941934194,0.178710699259519,107,182,0.428,250
"E1","V1A",7101,110,0.127795474531404,225,0.715096941934194,0.178710699259519,110,178,0.44,250
"E1","V1A",7102,134,0.115494361626216,225,0.64790131918602,0.178259185783593,134,183,0.536,250
"E1","V1A",7102,134,0.115494361626216,225,0.64790131918602,0.178259185783593,134,183,0.536,250
"E1","V1A",7102,134,0.115494361626216,225,0.64790131918602,0.178259185783593,134,183,0.536,250
"E1","V1A",7102,134,0.115494361626216,225,0.64790131918602,0.178259185783593,134,183,0.536,250
"E1","V1A",7103,136,0.134086036280089,225,0.643119694284408,0.208493127285248,136,185,0.544,250
"E1","V1A",7103,136,0.134086036280089,225,0.643119694284408,0.208493127285248,136,185,0.544,250
"E1","V1A",7103,136,0.134086036280089,225,0.643119694284408,0.208493127285248,136,185,0.544,250
"E1","V1A",7103,136,0.134086036280089,225,0.643119694284408,0.208493127285248,136,185,0.544,250
"E1","V1A",7104,140,0.145625053838796,225,0.633865691046387,0.229741183180931,140,188,0.56,250
"E1","V1A",7104,140,0.145625053838796,225,0.633865691046387,0.229741183180931,140,188,0.56,250
"E1","V1A",7104,140,0.145625053838796,225,0.633865691046387,0.229741183180931,140,188,0.56,250
"E1","V1A",7104,140,0.145625053838796,225,0.633865691046387,0.229741183180931,140,188,0.56,250
"E1","V1A",7105,121,0.117042767880622,225,0.681818181818182,0.171662726224912,121,193,0.484,250
"E1","V1A",7105,121,0.117042767880622,225,0.681818181818182,0.171662726224912,121,193,0.484,250
"E1","V1A",7105,121,0.117042767880622,225,0.681818181818182,0.171662726224912,121,193,0.484,250
"E1","V1A",7105,121,0.117042767880622,225,0.681818181818182,0.171662726224912,121,193,0.484,250
"E1","V1A",7106,128,0.135769596740159,225,0.662912607362388,0.204807685405716,128,188,0.512,250
"E1","V1A",7106,128,0.135769596740159,225,0.662912607362388,0.204807685405716,128,188,0.512,250
"E1","V1A",7106,128,0.135769596740159,225,0.662912607362388,0.204807685405716,128,188,0.512,250
"E1","V1A",7106,128,0.135769596740159,225,0.662912607362388,0.204807685405716,128,188,0.512,250
"E1","V1A",7107,132,0.140317196518755,225,0.652791209833867,0.214949580210286,132,186,0.528,250
"E1","V1A",7107,132,0.140317196518755,225,0.652791209833867,0.214949580210286,132,186,0.528,250
"E1","V1A",7107,132,0.140317196518755,225,0.652791209833867,0.214949580210286,132,186,0.528,250
"E1","V1A",7107,132,0.140317196518755,225,0.652791209833867,0.214949580210286,132,186,0.528,250
"E1","V1A",7108,139,0.109287604419944,225,0.636141697259978,0.171797580461513,139,188,0.556,250
"E1","V1A",7108,139,0.109287604419944,225,0.636141697259978,0.171797580461513,139,188,0.556,250
"E1","V1A",7108,139,0.109287604419944,225,0.636141697259978,0.171797580461513,139,188,0.556,250
"E1","V1A",7108,139,0.109287604419944,225,0.636141697259978,0.171797580461513,139,188,0.556,250
"E1","V1A",7109,135,0.152083869752519,225,0.645497224367903,0.235607317911314,135,193,0.54,250
"E1","V1A",7109,135,0.152083869752519,225,0.645497224367903,0.235607317911314,135,193,0.54,250
